fecha;hrmean
2003-03-17;77,16
2003-03-18;76,17
2003-03-19;84,89
2003-03-20;94,02
2003-03-21;89,04
2003-03-22;78,79
2003-03-23;80,09
2003-03-24;83,96
2003-03-25;78,20
2003-03-26;70,18
2003-03-27;81,91
2003-03-28;93,79
2003-03-29;86,44
2003-03-30;77,81
2003-03-31;83,35
2003-04-01;92,65
2003-04-02;73,49
2003-04-03;79,25
2003-04-04;85,60
2003-04-05;78,72
2003-04-06;79,16
2003-04-07;71,25
2003-04-08;79,98
2003-04-09;84,72
2003-04-10;77,72
2003-04-11;72,49
2003-04-12;63,65
2003-04-13;75,19
2003-04-14;98,93
2003-04-15;88,07
