fecha;radsup
2003-03-17;21,52
2003-03-18;19,53
2003-03-19;20,86
2003-03-20;19,70
2003-03-21;18,62
2003-03-22;17,89
2003-03-23;19,47
2003-03-24;20,50
2003-03-25;20,87
2003-03-26;19,65
2003-03-27;4,88
2003-03-28;2,67
2003-03-29;2,17
2003-03-30;1,47
2003-03-31;19,46
2003-04-01;20,19
2003-04-02;20,70
2003-04-03;18,91
2003-04-04;18,54
2003-04-05;8,90
2003-04-06;19,92
2003-04-07;20,26
2003-04-08;20,26
2003-04-09;19,46
2003-04-10;18,66
2003-04-11;9,70
2003-04-12;14,94
2003-04-13;12,81
2003-04-14;6,56
2003-04-15;10,59
