fecha;hrmean
2003-03-17;76,11
2003-03-18;83,73
2003-03-19;75,47
2003-03-20;69,19
2003-03-21;67,62
2003-03-22;68,21
2003-03-23;80,24
2003-03-24;76,89
2003-03-25;66,81
2003-03-26;65,44
2003-03-27;80,35
2003-03-28;84,35
2003-03-29;91,43
2003-03-30;70,74
2003-03-31;71,01
2003-04-01;70,87
2003-04-02;72,82
2003-04-03;74,68
2003-04-04;74,01
2003-04-05;68,11
2003-04-06;66,20
2003-04-07;67,48
2003-04-08;67,61
2003-04-09;88,27
2003-04-10;87,66
2003-04-11;90,99
2003-04-12;76,21
2003-04-13;80,05
2003-04-14;75,60
2003-04-15;78,58
