fecha;tmin
2003-03-17;291,60
2003-03-18;288,20
2003-03-19;293,80
2003-03-20;295,90
2003-03-21;294,80
2003-03-22;289,60
2003-03-23;288,20
2003-03-24;290,60
2003-03-25;293,10
2003-03-26;295,60
2003-03-27;297,20
2003-03-28;293,90
2003-03-29;292,30
2003-03-30;291,50
2003-03-31;292,20
2003-04-01;293,20
2003-04-02;290,00
2003-04-03;289,20
2003-04-04;288,80
2003-04-05;291,60
2003-04-06;289,80
2003-04-07;289,80
2003-04-08;291,10
2003-04-09;291,90
2003-04-10;291,10
2003-04-11;293,00
2003-04-12;293,80
2003-04-13;294,80
2003-04-14;292,50
2003-04-15;291,80
