fecha;tmax
2003-03-17;299,60
2003-03-18;304,30
2003-03-19;304,70
2003-03-20;306,70
2003-03-21;304,40
2003-03-22;302,40
2003-03-23;302,40
2003-03-24;301,60
2003-03-25;302,60
2003-03-26;305,10
2003-03-27;298,70
2003-03-28;289,80
2003-03-29;289,30
2003-03-30;289,80
2003-03-31;295,90
2003-04-01;297,20
2003-04-02;299,30
2003-04-03;300,70
2003-04-04;303,90
2003-04-05;299,20
2003-04-06;295,80
2003-04-07;297,30
2003-04-08;298,00
2003-04-09;301,60
2003-04-10;303,60
2003-04-11;301,90
2003-04-12;303,10
2003-04-13;302,30
2003-04-14;301,50
2003-04-15;300,60
