fecha;tmin
2003-03-17;291,20
2003-03-18;289,30
2003-03-19;291,30
2003-03-20;294,00
2003-03-21;295,20
2003-03-22;292,80
2003-03-23;293,90
2003-03-24;293,50
2003-03-25;294,40
2003-03-26;293,70
2003-03-27;295,40
2003-03-28;294,10
2003-03-29;292,50
2003-03-30;286,80
2003-03-31;286,20
2003-04-01;290,00
2003-04-02;291,30
2003-04-03;289,70
2003-04-04;288,30
2003-04-05;290,90
2003-04-06;290,10
2003-04-07;293,40
2003-04-08;292,10
2003-04-09;293,60
2003-04-10;294,30
2003-04-11;290,20
2003-04-12;283,20
2003-04-13;286,20
2003-04-14;292,90
2003-04-15;292,30
