fecha;tmin
2003-03-17;291,50
2003-03-18;288,60
2003-03-19;293,90
2003-03-20;295,00
2003-03-21;295,60
2003-03-22;291,10
2003-03-23;288,30
2003-03-24;289,70
2003-03-25;290,90
2003-03-26;292,30
2003-03-27;294,00
2003-03-28;298,10
2003-03-29;289,20
2003-03-30;288,00
2003-03-31;285,90
2003-04-01;284,60
2003-04-02;280,90
2003-04-03;282,30
2003-04-04;283,20
2003-04-05;288,00
2003-04-06;292,00
2003-04-07;286,10
2003-04-08;281,70
2003-04-09;287,30
2003-04-10;293,50
2003-04-11;295,10
2003-04-12;293,40
2003-04-13;292,10
2003-04-14;290,50
2003-04-15;283,80
