fecha;tmin
2003-03-17;290,50
2003-03-18;287,70
2003-03-19;292,90
2003-03-20;294,10
2003-03-21;288,00
2003-03-22;284,60
2003-03-23;284,50
2003-03-24;288,20
2003-03-25;290,30
2003-03-26;294,40
2003-03-27;293,40
2003-03-28;294,80
2003-03-29;296,00
2003-03-30;292,20
2003-03-31;288,10
2003-04-01;292,90
2003-04-02;291,80
2003-04-03;285,50
2003-04-04;283,50
2003-04-05;282,10
2003-04-06;283,50
2003-04-07;284,40
2003-04-08;284,60
2003-04-09;285,70
2003-04-10;287,60
2003-04-11;288,50
2003-04-12;291,50
2003-04-13;294,00
2003-04-14;294,10
2003-04-15;294,20
