fecha;radsup
2008-12-01;16,90
2008-12-02;27,72
2008-12-03;27,70
2008-12-04;27,59
2008-12-05;28,53
2008-12-06;27,55
2008-12-07;10,30
2008-12-08;29,34
2008-12-09;24,59
2008-12-10;23,70
2008-12-11;24,34
2008-12-12;29,41
2008-12-13;20,86
2008-12-14;23,18
2008-12-15;10,74
2008-12-16;5,01
2008-12-17;25,48
2008-12-18;27,28
2008-12-19;29,15
2008-12-20;12,68
2008-12-21;23,05
2008-12-22;27,04
2008-12-23;24,82
2008-12-24;10,17
2008-12-25;26,94
2008-12-26;14,50
2008-12-27;28,19
2008-12-28;27,90
2008-12-29;5,38
2008-12-30;20,85
