fecha;radsup
2008-12-01;9,30
2008-12-02;20,45
2008-12-03;29,33
2008-12-04;29,62
2008-12-05;29,84
2008-12-06;29,87
2008-12-07;28,92
2008-12-08;5,09
2008-12-09;20,81
2008-12-10;19,60
2008-12-11;28,33
2008-12-12;28,04
2008-12-13;28,69
2008-12-14;26,59
2008-12-15;20,89
2008-12-16;6,61
2008-12-17;6,55
2008-12-18;13,23
2008-12-19;10,02
2008-12-20;30,12
2008-12-21;30,37
2008-12-22;30,22
2008-12-23;29,63
2008-12-24;29,32
2008-12-25;19,19
2008-12-26;17,68
2008-12-27;12,62
2008-12-28;16,54
2008-12-29;26,91
2008-12-30;27,00
