fecha;tmax
2008-12-01;299,60
2008-12-02;299,70
2008-12-03;299,30
2008-12-04;301,30
2008-12-05;305,30
2008-12-06;307,70
2008-12-07;313,20
2008-12-08;310,40
2008-12-09;304,80
2008-12-10;301,90
2008-12-11;303,60
2008-12-12;307,10
2008-12-13;308,90
2008-12-14;302,40
2008-12-15;294,50
2008-12-16;304,80
2008-12-17;306,80
2008-12-18;306,50
2008-12-19;307,30
2008-12-20;307,70
2008-12-21;307,80
2008-12-22;308,30
2008-12-23;308,30
2008-12-24;302,50
2008-12-25;305,00
2008-12-26;307,90
2008-12-27;309,50
2008-12-28;308,30
2008-12-29;303,90
2008-12-30;303,70
