fecha;hrmean
2008-12-01;94,15
2008-12-02;76,17
2008-12-03;56,59
2008-12-04;49,67
2008-12-05;51,13
2008-12-06;50,40
2008-12-07;48,79
2008-12-08;54,53
2008-12-09;49,45
2008-12-10;57,27
2008-12-11;65,10
2008-12-12;52,57
2008-12-13;37,84
2008-12-14;78,70
2008-12-15;52,70
2008-12-16;34,77
2008-12-17;48,25
2008-12-18;47,08
2008-12-19;39,15
2008-12-20;38,55
2008-12-21;45,57
2008-12-22;41,55
2008-12-23;44,43
2008-12-24;89,18
2008-12-25;75,84
2008-12-26;67,10
2008-12-27;64,49
2008-12-28;52,18
2008-12-29;44,58
2008-12-30;36,47
