fecha;tmin
2008-12-01;294,80
2008-12-02;293,40
2008-12-03;293,80
2008-12-04;291,10
2008-12-05;291,30
2008-12-06;292,30
2008-12-07;294,10
2008-12-08;294,40
2008-12-09;294,20
2008-12-10;292,30
2008-12-11;292,90
2008-12-12;296,70
2008-12-13;295,40
2008-12-14;297,30
2008-12-15;293,30
2008-12-16;289,80
2008-12-17;289,70
2008-12-18;292,40
2008-12-19;299,00
2008-12-20;297,50
2008-12-21;298,40
2008-12-22;296,40
2008-12-23;293,30
2008-12-24;287,20
2008-12-25;285,30
2008-12-26;287,20
2008-12-27;293,40
2008-12-28;295,70
2008-12-29;298,30
2008-12-30;296,20
