fecha;tmin
2008-12-01;295,00
2008-12-02;294,80
2008-12-03;289,50
2008-12-04;287,80
2008-12-05;289,20
2008-12-06;290,20
2008-12-07;292,40
2008-12-08;296,70
2008-12-09;293,80
2008-12-10;295,50
2008-12-11;296,90
2008-12-12;295,10
2008-12-13;295,20
2008-12-14;297,00
2008-12-15;300,50
2008-12-16;299,60
2008-12-17;294,90
2008-12-18;295,00
2008-12-19;294,70
2008-12-20;289,10
2008-12-21;287,30
2008-12-22;289,00
2008-12-23;292,00
2008-12-24;296,10
2008-12-25;297,30
2008-12-26;298,20
2008-12-27;299,50
2008-12-28;295,60
2008-12-29;294,70
2008-12-30;297,10
