fecha;radsup
2008-12-01;13,67
2008-12-02;23,94
2008-12-03;28,87
2008-12-04;27,18
2008-12-05;29,21
2008-12-06;28,23
2008-12-07;18,74
2008-12-08;24,66
2008-12-09;21,70
2008-12-10;2,62
2008-12-11;8,63
2008-12-12;28,50
2008-12-13;26,30
2008-12-14;17,13
2008-12-15;18,95
2008-12-16;29,36
2008-12-17;29,52
2008-12-18;26,77
2008-12-19;1,82
2008-12-20;26,91
2008-12-21;16,46
2008-12-22;2,41
2008-12-23;21,96
2008-12-24;9,96
2008-12-25;19,83
2008-12-26;14,08
2008-12-27;22,99
2008-12-28;24,98
2008-12-29;25,41
2008-12-30;27,88
