fecha;hrmean
2008-12-01;86,58
2008-12-02;58,43
2008-12-03;55,59
2008-12-04;48,86
2008-12-05;45,40
2008-12-06;48,88
2008-12-07;72,98
2008-12-08;55,11
2008-12-09;47,78
2008-12-10;42,01
2008-12-11;49,65
2008-12-12;39,21
2008-12-13;41,09
2008-12-14;40,95
2008-12-15;60,03
2008-12-16;88,40
2008-12-17;58,93
2008-12-18;46,97
2008-12-19;48,21
2008-12-20;88,67
2008-12-21;73,16
2008-12-22;57,99
2008-12-23;67,03
2008-12-24;73,79
2008-12-25;52,91
2008-12-26;54,39
2008-12-27;51,25
2008-12-28;55,87
2008-12-29;86,48
2008-12-30;72,71
