fecha;radsup
2008-12-01;20,11
2008-12-02;13,42
2008-12-03;28,54
2008-12-04;29,12
2008-12-05;28,41
2008-12-06;27,88
2008-12-07;21,25
2008-12-08;17,67
2008-12-09;27,58
2008-12-10;15,75
2008-12-11;21,16
2008-12-12;28,91
2008-12-13;25,14
2008-12-14;10,46
2008-12-15;29,41
2008-12-16;29,48
2008-12-17;20,59
2008-12-18;19,72
2008-12-19;22,92
2008-12-20;29,23
2008-12-21;20,65
2008-12-22;25,29
2008-12-23;19,55
2008-12-24;15,10
2008-12-25;20,37
2008-12-26;19,02
2008-12-27;19,38
2008-12-28;27,90
2008-12-29;29,21
2008-12-30;28,67
