fecha;hrmean
2008-12-01;89,98
2008-12-02;63,72
2008-12-03;51,68
2008-12-04;49,76
2008-12-05;47,54
2008-12-06;47,85
2008-12-07;45,75
2008-12-08;47,60
2008-12-09;64,08
2008-12-10;55,69
2008-12-11;60,24
2008-12-12;86,83
2008-12-13;64,29
2008-12-14;85,57
2008-12-15;39,75
2008-12-16;36,22
2008-12-17;37,84
2008-12-18;34,09
2008-12-19;34,38
2008-12-20;37,93
2008-12-21;36,10
2008-12-22;81,23
2008-12-23;86,08
2008-12-24;53,62
2008-12-25;47,20
2008-12-26;47,62
2008-12-27;49,91
2008-12-28;47,76
2008-12-29;54,26
2008-12-30;93,46
