fecha;tmax
2009-03-09;303,80
2009-03-10;302,30
2009-03-11;303,20
2009-03-12;307,50
2009-03-13;308,80
2009-03-14;308,80
2009-03-15;307,30
2009-03-16;307,90
2009-03-17;308,30
2009-03-18;300,20
2009-03-19;301,40
2009-03-20;301,80
2009-03-21;304,50
2009-03-22;300,00
2009-03-23;303,50
2009-03-24;300,40
2009-03-25;300,00
2009-03-26;300,60
2009-03-27;303,10
2009-03-28;306,70
2009-03-29;308,30
2009-03-30;307,90
2009-03-31;308,80
2009-04-01;299,90
2009-04-02;294,90
2009-04-03;295,60
2009-04-04;303,30
2009-04-05;307,10
2009-04-06;306,50
2009-04-07;306,70
