fecha;hrmean
2009-03-09;49,25
2009-03-10;59,07
2009-03-11;56,77
2009-03-12;51,61
2009-03-13;41,60
2009-03-14;37,24
2009-03-15;35,10
2009-03-16;38,34
2009-03-17;37,02
2009-03-18;38,34
2009-03-19;50,76
2009-03-20;91,57
2009-03-21;88,61
2009-03-22;87,02
2009-03-23;94,63
2009-03-24;90,69
2009-03-25;76,84
2009-03-26;79,77
2009-03-27;71,67
2009-03-28;57,88
2009-03-29;54,21
2009-03-30;53,68
2009-03-31;53,85
2009-04-01;58,30
2009-04-02;53,77
2009-04-03;65,05
2009-04-04;81,73
2009-04-05;64,15
2009-04-06;56,97
2009-04-07;59,00
