fecha;hrmean
2009-03-09;49,82
2009-03-10;54,53
2009-03-11;75,14
2009-03-12;61,95
2009-03-13;56,15
2009-03-14;50,82
2009-03-15;45,38
2009-03-16;42,57
2009-03-17;41,92
2009-03-18;42,34
2009-03-19;81,83
2009-03-20;66,01
2009-03-21;60,56
2009-03-22;54,48
2009-03-23;51,82
2009-03-24;47,64
2009-03-25;42,74
2009-03-26;45,17
2009-03-27;50,21
2009-03-28;66,17
2009-03-29;64,84
2009-03-30;48,11
2009-03-31;42,91
2009-04-01;40,65
2009-04-02;42,12
2009-04-03;58,87
2009-04-04;79,07
2009-04-05;82,86
2009-04-06;92,87
2009-04-07;91,35
