fecha;tmax
2009-03-09;303,70
2009-03-10;306,20
2009-03-11;303,10
2009-03-12;306,30
2009-03-13;307,80
2009-03-14;310,60
2009-03-15;309,80
2009-03-16;308,80
2009-03-17;309,40
2009-03-18;308,50
2009-03-19;304,70
2009-03-20;295,50
2009-03-21;298,00
2009-03-22;297,20
2009-03-23;298,40
2009-03-24;299,50
2009-03-25;301,20
2009-03-26;305,40
2009-03-27;301,20
2009-03-28;305,20
2009-03-29;308,00
2009-03-30;308,60
2009-03-31;308,30
2009-04-01;308,80
2009-04-02;309,30
2009-04-03;308,70
2009-04-04;303,30
2009-04-05;302,60
2009-04-06;297,30
2009-04-07;298,30
