fecha;radsup
2009-04-20;12,98
2009-04-21;5,58
2009-04-22;8,81
2009-04-23;11,00
2009-04-24;1,56
2009-04-25;10,23
2009-04-26;3,11
2009-04-27;12,15
2009-04-28;16,79
2009-04-29;17,05
2009-04-30;17,20
2009-05-01;16,92
2009-05-02;15,56
2009-05-03;2,76
2009-05-04;5,70
2009-05-05;13,15
2009-05-06;10,46
2009-05-07;14,91
2009-05-08;11,35
2009-05-09;13,97
2009-05-10;15,68
2009-05-11;15,30
2009-05-12;15,49
2009-05-13;15,40
2009-05-14;15,32
2009-05-15;4,30
2009-05-16;11,27
2009-05-17;3,23
2009-05-18;15,12
2009-05-19;15,05
