fecha;tmax
2009-04-20;298,00
2009-04-21;292,80
2009-04-22;291,80
2009-04-23;303,00
2009-04-24;307,60
2009-04-25;305,70
2009-04-26;294,40
2009-04-27;297,20
2009-04-28;294,90
2009-04-29;292,30
2009-04-30;294,10
2009-05-01;296,50
2009-05-02;300,70
2009-05-03;297,10
2009-05-04;295,90
2009-05-05;299,20
2009-05-06;299,40
2009-05-07;300,30
2009-05-08;300,90
2009-05-09;301,30
2009-05-10;297,80
2009-05-11;302,10
2009-05-12;301,60
2009-05-13;302,30
2009-05-14;295,90
2009-05-15;293,50
2009-05-16;296,20
2009-05-17;293,30
2009-05-18;298,60
2009-05-19;299,70
