fecha;tmin
2009-04-20;290,10
2009-04-21;291,40
2009-04-22;291,90
2009-04-23;295,10
2009-04-24;295,00
2009-04-25;293,70
2009-04-26;291,90
2009-04-27;290,60
2009-04-28;292,10
2009-04-29;288,00
2009-04-30;286,50
2009-05-01;286,80
2009-05-02;294,70
2009-05-03;291,40
2009-05-04;294,90
2009-05-05;290,80
2009-05-06;289,10
2009-05-07;286,70
2009-05-08;286,10
2009-05-09;287,60
2009-05-10;285,40
2009-05-11;281,70
2009-05-12;283,80
2009-05-13;284,20
2009-05-14;285,90
2009-05-15;283,90
2009-05-16;281,30
2009-05-17;284,50
2009-05-18;283,40
2009-05-19;283,20
