fecha;hrmean
2009-04-20;64,07
2009-04-21;76,50
2009-04-22;98,28
2009-04-23;84,67
2009-04-24;91,66
2009-04-25;90,65
2009-04-26;67,77
2009-04-27;64,43
2009-04-28;63,40
2009-04-29;63,78
2009-04-30;66,00
2009-05-01;66,79
2009-05-02;77,37
2009-05-03;69,02
2009-05-04;70,79
2009-05-05;63,44
2009-05-06;57,77
2009-05-07;59,03
2009-05-08;54,83
2009-05-09;86,07
2009-05-10;62,04
2009-05-11;39,53
2009-05-12;40,69
2009-05-13;43,40
2009-05-14;56,50
2009-05-15;55,61
2009-05-16;60,89
2009-05-17;63,97
2009-05-18;56,59
2009-05-19;67,19
