fecha;tmin
2009-04-20;289,40
2009-04-21;287,30
2009-04-22;288,50
2009-04-23;289,70
2009-04-24;291,10
2009-04-25;287,70
2009-04-26;286,70
2009-04-27;287,10
2009-04-28;290,00
2009-04-29;282,40
2009-04-30;279,80
2009-05-01;282,60
2009-05-02;283,90
2009-05-03;284,10
2009-05-04;287,90
2009-05-05;291,20
2009-05-06;291,10
2009-05-07;288,50
2009-05-08;287,00
2009-05-09;289,60
2009-05-10;289,80
2009-05-11;289,60
2009-05-12;290,10
2009-05-13;288,10
2009-05-14;285,50
2009-05-15;282,80
2009-05-16;280,00
2009-05-17;279,80
2009-05-18;274,20
2009-05-19;278,00
