fecha;tmax
2009-04-20;296,80
2009-04-21;293,70
2009-04-22;302,50
2009-04-23;306,40
2009-04-24;302,00
2009-04-25;297,30
2009-04-26;297,90
2009-04-27;302,50
2009-04-28;300,60
2009-04-29;300,50
2009-04-30;303,40
2009-05-01;296,70
2009-05-02;297,40
2009-05-03;293,70
2009-05-04;290,40
2009-05-05;290,20
2009-05-06;291,60
2009-05-07;288,50
2009-05-08;296,10
2009-05-09;297,80
2009-05-10;296,70
2009-05-11;299,10
2009-05-12;300,30
2009-05-13;299,90
2009-05-14;300,90
2009-05-15;300,20
2009-05-16;298,80
2009-05-17;300,20
2009-05-18;297,90
2009-05-19;300,60
