fecha;tmin
2009-04-20;287,40
2009-04-21;288,80
2009-04-22;291,50
2009-04-23;296,00
2009-04-24;297,10
2009-04-25;293,00
2009-04-26;293,60
2009-04-27;292,00
2009-04-28;292,70
2009-04-29;294,50
2009-04-30;294,00
2009-05-01;288,50
2009-05-02;285,70
2009-05-03;289,60
2009-05-04;284,20
2009-05-05;279,20
2009-05-06;278,00
2009-05-07;282,30
2009-05-08;286,30
2009-05-09;285,70
2009-05-10;287,10
2009-05-11;286,90
2009-05-12;286,40
2009-05-13;287,60
2009-05-14;286,80
2009-05-15;285,50
2009-05-16;285,30
2009-05-17;288,00
2009-05-18;292,50
2009-05-19;291,70
