fecha;radsup
2003-01-06;24,59
2003-01-07;27,96
2003-01-08;27,31
2003-01-09;4,86
2003-01-10;27,18
2003-01-11;25,81
2003-01-12;21,74
2003-01-13;26,06
2003-01-14;28,40
2003-01-15;27,35
2003-01-16;23,17
2003-01-17;28,30
2003-01-18;29,30
2003-01-19;12,33
2003-01-20;10,87
2003-01-21;25,82
2003-01-22;26,07
2003-01-23;28,07
2003-01-24;27,84
2003-01-25;26,51
2003-01-26;24,91
2003-01-27;16,56
2003-01-28;1,58
2003-01-29;12,61
2003-01-30;20,69
2003-01-31;26,84
2003-02-01;26,55
2003-02-02;22,63
2003-02-03;10,00
2003-02-04;28,64
