fecha;precip
2003-01-06;0,00
2003-01-07;0,00
2003-01-08;0,00
2003-01-09;0,06
2003-01-10;13,91
2003-01-11;22,83
2003-01-12;0,00
2003-01-13;0,00
2003-01-14;0,00
2003-01-15;1,73
2003-01-16;11,58
2003-01-17;0,00
2003-01-18;0,00
2003-01-19;0,00
2003-01-20;0,00
2003-01-21;0,71
2003-01-22;13,78
2003-01-23;22,16
2003-01-24;0,11
2003-01-25;15,42
2003-01-26;33,87
2003-01-27;90,68
2003-01-28;0,82
2003-01-29;0,19
2003-01-30;0,00
2003-01-31;0,00
2003-02-01;0,00
2003-02-02;0,00
2003-02-03;0,00
2003-02-04;11,77
