fecha;hrmean
2003-01-06;71,78
2003-01-07;66,07
2003-01-08;63,97
2003-01-09;67,06
2003-01-10;86,05
2003-01-11;82,34
2003-01-12;71,51
2003-01-13;72,41
2003-01-14;76,37
2003-01-15;84,66
2003-01-16;83,51
2003-01-17;62,81
2003-01-18;63,59
2003-01-19;67,67
2003-01-20;66,11
2003-01-21;72,44
2003-01-22;77,40
2003-01-23;95,54
2003-01-24;83,31
2003-01-25;86,13
2003-01-26;96,45
2003-01-27;91,68
2003-01-28;88,29
2003-01-29;84,23
2003-01-30;81,77
2003-01-31;80,51
2003-02-01;74,91
2003-02-02;69,67
2003-02-03;68,92
2003-02-04;91,29
