fecha;radsup
2003-01-06;27,31
2003-01-07;29,46
2003-01-08;27,23
2003-01-09;13,65
2003-01-10;3,62
2003-01-11;10,86
2003-01-12;11,42
2003-01-13;13,70
2003-01-14;27,07
2003-01-15;1,47
2003-01-16;17,54
2003-01-17;26,14
2003-01-18;27,26
2003-01-19;27,03
2003-01-20;27,46
2003-01-21;25,87
2003-01-22;23,42
2003-01-23;7,42
2003-01-24;5,47
2003-01-25;27,82
2003-01-26;27,86
2003-01-27;23,64
2003-01-28;25,02
2003-01-29;26,23
2003-01-30;25,14
2003-01-31;18,48
2003-02-01;25,30
2003-02-02;25,37
2003-02-03;26,95
2003-02-04;26,56
