fecha;tmax
2003-01-06;306,60
2003-01-07;306,90
2003-01-08;308,80
2003-01-09;303,00
2003-01-10;300,70
2003-01-11;304,10
2003-01-12;304,50
2003-01-13;309,90
2003-01-14;301,10
2003-01-15;299,20
2003-01-16;301,00
2003-01-17;304,90
2003-01-18;305,20
2003-01-19;300,40
2003-01-20;298,50
2003-01-21;302,40
2003-01-22;304,60
2003-01-23;307,30
2003-01-24;309,50
2003-01-25;308,80
2003-01-26;303,50
2003-01-27;303,30
2003-01-28;302,60
2003-01-29;307,50
2003-01-30;307,20
2003-01-31;306,00
2003-02-01;305,90
2003-02-02;302,50
2003-02-03;307,10
2003-02-04;309,10
