fecha;radsup
2003-01-06;27,98
2003-01-07;28,98
2003-01-08;27,76
2003-01-09;4,93
2003-01-10;2,75
2003-01-11;26,55
2003-01-12;27,73
2003-01-13;10,18
2003-01-14;20,16
2003-01-15;24,87
2003-01-16;6,75
2003-01-17;20,94
2003-01-18;25,43
2003-01-19;26,11
2003-01-20;21,74
2003-01-21;5,67
2003-01-22;17,94
2003-01-23;24,52
2003-01-24;26,26
2003-01-25;6,82
2003-01-26;12,07
2003-01-27;15,01
2003-01-28;22,55
2003-01-29;21,45
2003-01-30;25,15
2003-01-31;26,62
2003-02-01;26,71
2003-02-02;24,99
2003-02-03;6,75
2003-02-04;27,49
