fecha;hrmean
2003-01-06;65,03
2003-01-07;60,25
2003-01-08;57,39
2003-01-09;69,88
2003-01-10;99,64
2003-01-11;90,18
2003-01-12;83,66
2003-01-13;76,57
2003-01-14;78,54
2003-01-15;83,88
2003-01-16;81,85
2003-01-17;70,67
2003-01-18;70,11
2003-01-19;83,34
2003-01-20;78,46
2003-01-21;82,21
2003-01-22;75,15
2003-01-23;59,79
2003-01-24;73,81
2003-01-25;77,48
2003-01-26;79,95
2003-01-27;73,26
2003-01-28;66,46
2003-01-29;68,44
2003-01-30;68,58
2003-01-31;75,23
2003-02-01;92,19
2003-02-02;96,13
2003-02-03;77,93
2003-02-04;77,66
