fecha;hrmean
2009-02-09;99,70
2009-02-10;96,21
2009-02-11;82,24
2009-02-12;66,21
2009-02-13;63,82
2009-02-14;61,15
2009-02-15;75,78
2009-02-16;71,17
2009-02-17;76,53
2009-02-18;98,01
2009-02-19;89,94
2009-02-20;67,94
2009-02-21;58,63
2009-02-22;58,67
2009-02-23;61,56
2009-02-24;55,61
2009-02-25;50,50
2009-02-26;50,89
2009-02-27;51,76
2009-02-28;52,40
2009-03-01;50,47
2009-03-02;51,78
2009-03-03;48,20
2009-03-04;47,94
2009-03-05;61,45
2009-03-06;51,41
2009-03-07;41,10
2009-03-08;47,21
2009-03-09;91,83
2009-03-10;69,06
