fecha;radsup
2009-02-09;24,11
2009-02-10;23,95
2009-02-11;25,72
2009-02-12;24,10
2009-02-13;20,32
2009-02-14;15,64
2009-02-15;7,01
2009-02-16;7,95
2009-02-17;3,17
2009-02-18;23,86
2009-02-19;26,36
2009-02-20;25,50
2009-02-21;25,28
2009-02-22;22,76
2009-02-23;20,61
2009-02-24;26,36
2009-02-25;26,51
2009-02-26;24,87
2009-02-27;24,18
2009-02-28;24,13
2009-03-01;22,21
2009-03-02;17,10
2009-03-03;4,65
2009-03-04;8,21
2009-03-05;14,99
2009-03-06;23,46
2009-03-07;22,44
2009-03-08;22,21
2009-03-09;21,13
2009-03-10;21,38
