fecha;radsup
2009-02-09;23,35
2009-02-10;21,01
2009-02-11;14,17
2009-02-12;24,33
2009-02-13;23,38
2009-02-14;25,72
2009-02-15;26,76
2009-02-16;26,27
2009-02-17;22,81
2009-02-18;17,50
2009-02-19;21,75
2009-02-20;25,54
2009-02-21;23,08
2009-02-22;17,70
2009-02-23;15,16
2009-02-24;11,78
2009-02-25;13,60
2009-02-26;22,35
2009-02-27;24,47
2009-02-28;25,01
2009-03-01;25,23
2009-03-02;23,69
2009-03-03;21,04
2009-03-04;12,98
2009-03-05;23,94
2009-03-06;23,21
2009-03-07;23,12
2009-03-08;20,48
2009-03-09;22,25
2009-03-10;19,64
