fecha;hrmean
2009-02-09;74,52
2009-02-10;67,93
2009-02-11;77,44
2009-02-12;59,80
2009-02-13;55,84
2009-02-14;50,33
2009-02-15;47,50
2009-02-16;55,56
2009-02-17;55,51
2009-02-18;58,09
2009-02-19;50,18
2009-02-20;46,65
2009-02-21;46,92
2009-02-22;49,33
2009-02-23;55,02
2009-02-24;71,87
2009-02-25;80,89
2009-02-26;61,90
2009-02-27;64,45
2009-02-28;68,75
2009-03-01;60,91
2009-03-02;59,94
2009-03-03;60,19
2009-03-04;62,02
2009-03-05;60,72
2009-03-06;58,09
2009-03-07;59,00
2009-03-08;73,79
2009-03-09;70,28
2009-03-10;60,96
