fecha;tmax
2009-02-09;303,00
2009-02-10;304,00
2009-02-11;308,50
2009-02-12;308,60
2009-02-13;306,30
2009-02-14;300,80
2009-02-15;300,60
2009-02-16;299,80
2009-02-17;300,50
2009-02-18;298,10
2009-02-19;304,70
2009-02-20;304,10
2009-02-21;305,80
2009-02-22;305,80
2009-02-23;304,90
2009-02-24;304,80
2009-02-25;305,50
2009-02-26;306,60
2009-02-27;306,70
2009-02-28;305,30
2009-03-01;306,00
2009-03-02;306,20
2009-03-03;307,90
2009-03-04;308,10
2009-03-05;307,70
2009-03-06;310,10
2009-03-07;310,70
2009-03-08;310,50
2009-03-09;303,60
2009-03-10;297,30
