fecha;tmax
2009-02-09;299,40
2009-02-10;302,30
2009-02-11;306,90
2009-02-12;308,70
2009-02-13;308,30
2009-02-14;308,10
2009-02-15;304,60
2009-02-16;302,50
2009-02-17;301,20
2009-02-18;300,80
2009-02-19;303,80
2009-02-20;305,90
2009-02-21;306,80
2009-02-22;308,30
2009-02-23;301,00
2009-02-24;299,80
2009-02-25;301,30
2009-02-26;296,10
2009-02-27;293,70
2009-02-28;297,60
2009-03-01;300,80
2009-03-02;303,90
2009-03-03;300,90
2009-03-04;298,70
2009-03-05;300,90
2009-03-06;300,70
2009-03-07;300,40
2009-03-08;304,30
2009-03-09;304,40
2009-03-10;305,50
