fecha;hrmean
2009-02-09;73,99
2009-02-10;67,04
2009-02-11;56,71
2009-02-12;51,55
2009-02-13;53,57
2009-02-14;56,26
2009-02-15;47,66
2009-02-16;50,05
2009-02-17;46,75
2009-02-18;44,05
2009-02-19;40,74
2009-02-20;40,18
2009-02-21;43,19
2009-02-22;40,96
2009-02-23;50,99
2009-02-24;57,68
2009-02-25;72,31
2009-02-26;59,73
2009-02-27;76,29
2009-02-28;74,05
2009-03-01;85,24
2009-03-02;84,34
2009-03-03;61,07
2009-03-04;52,91
2009-03-05;57,06
2009-03-06;63,61
2009-03-07;61,79
2009-03-08;63,18
2009-03-09;70,99
2009-03-10;92,57
