fecha;tmax
2009-02-09;298,80
2009-02-10;300,70
2009-02-11;305,20
2009-02-12;308,30
2009-02-13;307,90
2009-02-14;305,00
2009-02-15;304,30
2009-02-16;305,50
2009-02-17;304,30
2009-02-18;307,40
2009-02-19;308,10
2009-02-20;308,00
2009-02-21;308,30
2009-02-22;306,90
2009-02-23;306,40
2009-02-24;302,70
2009-02-25;304,40
2009-02-26;304,10
2009-02-27;304,80
2009-02-28;309,40
2009-03-01;309,00
2009-03-02;310,00
2009-03-03;309,50
2009-03-04;311,00
2009-03-05;304,20
2009-03-06;297,70
2009-03-07;300,10
2009-03-08;300,70
2009-03-09;300,80
2009-03-10;300,50
