fecha;tmin
2009-02-09;294,90
2009-02-10;294,80
2009-02-11;297,80
2009-02-12;296,30
2009-02-13;295,70
2009-02-14;293,40
2009-02-15;293,40
2009-02-16;294,80
2009-02-17;296,40
2009-02-18;295,10
2009-02-19;293,70
2009-02-20;293,70
2009-02-21;295,40
2009-02-22;294,30
2009-02-23;295,90
2009-02-24;295,90
2009-02-25;298,30
2009-02-26;298,40
2009-02-27;300,40
2009-02-28;299,90
2009-03-01;297,50
2009-03-02;295,60
2009-03-03;294,90
2009-03-04;294,30
2009-03-05;294,50
2009-03-06;296,60
2009-03-07;294,90
2009-03-08;295,30
2009-03-09;296,60
2009-03-10;295,60
