fecha;tmax
2009-02-09;304,60
2009-02-10;303,60
2009-02-11;306,10
2009-02-12;307,20
2009-02-13;306,70
2009-02-14;307,40
2009-02-15;307,40
2009-02-16;305,10
2009-02-17;310,70
2009-02-18;300,70
2009-02-19;304,20
2009-02-20;301,20
2009-02-21;301,90
2009-02-22;304,30
2009-02-23;299,40
2009-02-24;299,10
2009-02-25;297,50
2009-02-26;293,30
2009-02-27;294,70
2009-02-28;298,50
2009-03-01;300,60
2009-03-02;302,70
2009-03-03;303,40
2009-03-04;303,50
2009-03-05;304,00
2009-03-06;303,80
2009-03-07;298,40
2009-03-08;301,90
2009-03-09;300,50
2009-03-10;299,80
