fecha;tmin
2009-04-06;293,60
2009-04-07;297,80
2009-04-08;295,20
2009-04-09;295,00
2009-04-10;292,40
2009-04-11;290,40
2009-04-12;290,90
2009-04-13;291,80
2009-04-14;291,70
2009-04-15;293,60
2009-04-16;296,40
2009-04-17;296,30
2009-04-18;299,20
2009-04-19;296,60
2009-04-20;296,10
2009-04-21;289,70
2009-04-22;286,90
2009-04-23;286,90
2009-04-24;292,50
2009-04-25;292,40
2009-04-26;285,60
2009-04-27;280,80
2009-04-28;282,30
2009-04-29;287,50
2009-04-30;288,60
2009-05-01;289,10
2009-05-02;290,00
2009-05-03;292,20
2009-05-04;292,20
2009-05-05;292,10
