fecha;velviento
2009-04-06;1,65
2009-04-07;2,19
2009-04-08;1,98
2009-04-09;5,27
2009-04-10;3,50
2009-04-11;1,12
2009-04-12;2,31
2009-04-13;6,48
2009-04-14;3,73
2009-04-15;2,20
2009-04-16;1,58
2009-04-17;2,18
2009-04-18;1,97
2009-04-19;2,98
2009-04-20;5,10
2009-04-21;3,77
2009-04-22;2,97
2009-04-23;2,31
2009-04-24;1,90
2009-04-25;1,49
2009-04-26;1,55
2009-04-27;1,07
2009-04-28;1,55
2009-04-29;2,49
2009-04-30;2,31
2009-05-01;4,53
2009-05-02;3,42
2009-05-03;3,68
2009-05-04;1,50
2009-05-05;1,78
