fecha;radsup
2009-04-06;20,61
2009-04-07;19,43
2009-04-08;18,65
2009-04-09;18,73
2009-04-10;18,97
2009-04-11;19,41
2009-04-12;18,05
2009-04-13;19,17
2009-04-14;18,15
2009-04-15;17,76
2009-04-16;14,32
2009-04-17;14,53
2009-04-18;2,53
2009-04-19;4,86
2009-04-20;5,28
2009-04-21;11,65
2009-04-22;15,87
2009-04-23;16,17
2009-04-24;9,39
2009-04-25;1,47
2009-04-26;15,30
2009-04-27;16,05
2009-04-28;7,75
2009-04-29;10,51
2009-04-30;14,20
2009-05-01;13,38
2009-05-02;1,95
2009-05-03;14,19
2009-05-04;12,45
2009-05-05;7,20
