fecha;radsup
2009-04-06;4,54
2009-04-07;12,79
2009-04-08;12,97
2009-04-09;17,18
2009-04-10;18,96
2009-04-11;19,81
2009-04-12;16,58
2009-04-13;19,11
2009-04-14;18,98
2009-04-15;18,05
2009-04-16;18,37
2009-04-17;3,09
2009-04-18;1,72
2009-04-19;16,58
2009-04-20;18,46
2009-04-21;16,01
2009-04-22;13,70
2009-04-23;13,85
2009-04-24;6,00
2009-04-25;14,89
2009-04-26;14,56
2009-04-27;7,45
2009-04-28;7,26
2009-04-29;4,73
2009-04-30;6,17
2009-05-01;13,93
2009-05-02;12,44
2009-05-03;12,55
2009-05-04;2,09
2009-05-05;5,51
