fecha;tmin
2009-04-06;292,90
2009-04-07;293,10
2009-04-08;294,40
2009-04-09;292,10
2009-04-10;288,40
2009-04-11;292,40
2009-04-12;292,80
2009-04-13;292,20
2009-04-14;297,30
2009-04-15;297,40
2009-04-16;297,90
2009-04-17;296,90
2009-04-18;295,00
2009-04-19;295,20
2009-04-20;285,40
2009-04-21;281,90
2009-04-22;282,60
2009-04-23;289,50
2009-04-24;291,80
2009-04-25;294,20
2009-04-26;293,10
2009-04-27;292,30
2009-04-28;293,40
2009-04-29;284,10
2009-04-30;282,80
2009-05-01;278,80
2009-05-02;281,30
2009-05-03;287,70
2009-05-04;287,90
2009-05-05;289,30
