fecha;tmax
2009-04-06;309,90
2009-04-07;307,20
2009-04-08;304,00
2009-04-09;303,60
2009-04-10;310,20
2009-04-11;309,00
2009-04-12;309,00
2009-04-13;302,40
2009-04-14;299,30
2009-04-15;299,50
2009-04-16;300,10
2009-04-17;300,50
2009-04-18;301,10
2009-04-19;302,90
2009-04-20;304,70
2009-04-21;305,70
2009-04-22;306,90
2009-04-23;300,30
2009-04-24;298,90
2009-04-25;305,70
2009-04-26;305,20
2009-04-27;305,40
2009-04-28;305,70
2009-04-29;305,50
2009-04-30;303,40
2009-05-01;297,90
2009-05-02;303,40
2009-05-03;297,20
2009-05-04;291,40
2009-05-05;287,70
