fecha;velviento
2009-04-06;1,70
2009-04-07;3,03
2009-04-08;3,75
2009-04-09;2,68
2009-04-10;1,71
2009-04-11;2,05
2009-04-12;2,19
2009-04-13;2,76
2009-04-14;3,20
2009-04-15;4,35
2009-04-16;3,01
2009-04-17;2,87
2009-04-18;3,16
2009-04-19;1,12
2009-04-20;3,14
2009-04-21;2,18
2009-04-22;3,37
2009-04-23;3,73
2009-04-24;4,23
2009-04-25;2,65
2009-04-26;4,61
2009-04-27;3,65
2009-04-28;0,91
2009-04-29;1,40
2009-04-30;2,12
2009-05-01;5,07
2009-05-02;2,67
2009-05-03;1,44
2009-05-04;1,81
2009-05-05;1,87
