fecha;tmax
2009-04-06;310,50
2009-04-07;308,20
2009-04-08;307,60
2009-04-09;306,30
2009-04-10;308,60
2009-04-11;308,70
2009-04-12;309,50
2009-04-13;309,10
2009-04-14;308,00
2009-04-15;308,60
2009-04-16;305,00
2009-04-17;300,70
2009-04-18;295,80
2009-04-19;296,50
2009-04-20;295,00
2009-04-21;302,00
2009-04-22;305,90
2009-04-23;305,90
2009-04-24;305,60
2009-04-25;304,50
2009-04-26;295,60
2009-04-27;288,70
2009-04-28;290,80
2009-04-29;289,70
2009-04-30;291,20
2009-05-01;292,80
2009-05-02;291,70
2009-05-03;294,40
2009-05-04;294,90
2009-05-05;296,70
