fecha;hrmean
2003-01-13;59,39
2003-01-14;57,43
2003-01-15;56,64
2003-01-16;55,60
2003-01-17;53,38
2003-01-18;63,09
2003-01-19;47,60
2003-01-20;91,42
2003-01-21;90,82
2003-01-22;90,32
2003-01-23;69,83
2003-01-24;76,55
2003-01-25;64,59
2003-01-26;48,02
2003-01-27;46,96
2003-01-28;38,59
2003-01-29;40,27
2003-01-30;42,48
2003-01-31;35,09
2003-02-01;37,28
2003-02-02;39,17
2003-02-03;39,97
2003-02-04;35,64
2003-02-05;34,35
2003-02-06;43,69
2003-02-07;44,16
2003-02-08;52,79
2003-02-09;81,30
2003-02-10;65,33
2003-02-11;63,72
