fecha;hrmean
2003-01-13;69,18
2003-01-14;68,27
2003-01-15;82,80
2003-01-16;83,91
2003-01-17;90,02
2003-01-18;96,73
2003-01-19;94,34
2003-01-20;91,81
2003-01-21;91,14
2003-01-22;83,13
2003-01-23;76,74
2003-01-24;82,13
2003-01-25;77,80
2003-01-26;71,10
2003-01-27;56,18
2003-01-28;75,83
2003-01-29;79,16
2003-01-30;71,81
2003-01-31;90,81
2003-02-01;94,11
2003-02-02;81,15
2003-02-03;88,61
2003-02-04;73,28
2003-02-05;68,41
2003-02-06;61,43
2003-02-07;54,00
2003-02-08;54,90
2003-02-09;65,98
2003-02-10;78,13
2003-02-11;81,69
