fecha;tmax
2003-01-13;302,30
2003-01-14;303,80
2003-01-15;308,20
2003-01-16;310,90
2003-01-17;309,40
2003-01-18;306,40
2003-01-19;300,20
2003-01-20;299,50
2003-01-21;302,20
2003-01-22;305,30
2003-01-23;300,60
2003-01-24;301,20
2003-01-25;303,70
2003-01-26;304,80
2003-01-27;304,10
2003-01-28;295,80
2003-01-29;295,30
2003-01-30;302,80
2003-01-31;303,60
2003-02-01;306,80
2003-02-02;309,10
2003-02-03;303,10
2003-02-04;298,30
2003-02-05;301,60
2003-02-06;305,50
2003-02-07;307,00
2003-02-08;308,10
2003-02-09;310,10
2003-02-10;309,30
2003-02-11;310,10
