fecha;radsup
2003-01-13;28,76
2003-01-14;28,60
2003-01-15;27,75
2003-01-16;27,91
2003-01-17;9,75
2003-01-18;26,12
2003-01-19;25,56
2003-01-20;5,14
2003-01-21;4,12
2003-01-22;6,48
2003-01-23;15,11
2003-01-24;15,67
2003-01-25;24,46
2003-01-26;14,35
2003-01-27;24,52
2003-01-28;24,75
2003-01-29;25,12
2003-01-30;25,69
2003-01-31;24,07
2003-02-01;27,11
2003-02-02;27,09
2003-02-03;24,36
2003-02-04;21,92
2003-02-05;22,56
2003-02-06;14,77
2003-02-07;21,53
2003-02-08;20,61
2003-02-09;17,11
2003-02-10;24,47
2003-02-11;21,98
