fecha;radsup
2003-01-13;28,58
2003-01-14;28,32
2003-01-15;27,96
2003-01-16;26,33
2003-01-17;27,96
2003-01-18;17,58
2003-01-19;25,53
2003-01-20;3,43
2003-01-21;16,93
2003-01-22;20,36
2003-01-23;17,35
2003-01-24;12,58
2003-01-25;17,30
2003-01-26;20,46
2003-01-27;21,61
2003-01-28;26,43
2003-01-29;23,48
2003-01-30;24,78
2003-01-31;26,42
2003-02-01;21,39
2003-02-02;21,71
2003-02-03;21,63
2003-02-04;23,94
2003-02-05;22,53
2003-02-06;19,00
2003-02-07;16,01
2003-02-08;16,50
2003-02-09;4,98
2003-02-10;25,08
2003-02-11;24,93
