fecha;radsup
2003-01-13;28,22
2003-01-14;28,54
2003-01-15;25,10
2003-01-16;22,91
2003-01-17;25,47
2003-01-18;4,16
2003-01-19;20,70
2003-01-20;20,09
2003-01-21;9,75
2003-01-22;10,28
2003-01-23;6,75
2003-01-24;2,45
2003-01-25;26,99
2003-01-26;18,71
2003-01-27;19,43
2003-01-28;14,38
2003-01-29;17,10
2003-01-30;18,86
2003-01-31;16,98
2003-02-01;25,19
2003-02-02;26,89
2003-02-03;7,96
2003-02-04;14,61
2003-02-05;21,94
2003-02-06;18,74
2003-02-07;25,48
2003-02-08;5,93
2003-02-09;12,05
2003-02-10;24,67
2003-02-11;16,06
