fecha;radsup
2003-01-13;28,96
2003-01-14;28,59
2003-01-15;27,86
2003-01-16;27,76
2003-01-17;12,27
2003-01-18;17,34
2003-01-19;23,62
2003-01-20;6,34
2003-01-21;4,81
2003-01-22;5,25
2003-01-23;25,23
2003-01-24;22,33
2003-01-25;22,88
2003-01-26;25,56
2003-01-27;27,74
2003-01-28;27,95
2003-01-29;27,80
2003-01-30;28,11
2003-01-31;27,62
2003-02-01;24,15
2003-02-02;12,96
2003-02-03;22,35
2003-02-04;23,07
2003-02-05;25,08
2003-02-06;14,15
2003-02-07;6,60
2003-02-08;4,25
2003-02-09;8,44
2003-02-10;22,07
2003-02-11;25,82
