fecha;radsup
2003-01-13;27,69
2003-01-14;28,35
2003-01-15;28,31
2003-01-16;27,81
2003-01-17;19,52
2003-01-18;9,67
2003-01-19;7,96
2003-01-20;14,74
2003-01-21;21,00
2003-01-22;20,65
2003-01-23;6,01
2003-01-24;16,15
2003-01-25;2,83
2003-01-26;7,90
2003-01-27;9,42
2003-01-28;22,46
2003-01-29;24,67
2003-01-30;11,99
2003-01-31;23,27
2003-02-01;22,67
2003-02-02;25,54
2003-02-03;25,92
2003-02-04;17,54
2003-02-05;21,14
2003-02-06;18,28
2003-02-07;12,64
2003-02-08;22,72
2003-02-09;24,85
2003-02-10;25,36
2003-02-11;25,08
