fecha;tmin
2003-01-13;293,40
2003-01-14;294,00
2003-01-15;294,60
2003-01-16;297,60
2003-01-17;297,50
2003-01-18;300,80
2003-01-19;303,50
2003-01-20;296,60
2003-01-21;296,20
2003-01-22;297,60
2003-01-23;299,30
2003-01-24;298,00
2003-01-25;299,60
2003-01-26;303,50
2003-01-27;301,50
2003-01-28;303,10
2003-01-29;301,10
2003-01-30;301,00
2003-01-31;302,90
2003-02-01;303,10
2003-02-02;301,60
2003-02-03;301,10
2003-02-04;300,90
2003-02-05;304,20
2003-02-06;300,40
2003-02-07;303,00
2003-02-08;300,20
2003-02-09;297,40
2003-02-10;293,70
2003-02-11;295,60
