fecha;hrmean
2003-01-13;60,60
2003-01-14;59,62
2003-01-15;60,77
2003-01-16;56,32
2003-01-17;57,72
2003-01-18;85,37
2003-01-19;88,65
2003-01-20;79,81
2003-01-21;81,77
2003-01-22;71,71
2003-01-23;65,18
2003-01-24;83,17
2003-01-25;62,63
2003-01-26;64,23
2003-01-27;62,23
2003-01-28;94,13
2003-01-29;92,38
2003-01-30;84,86
2003-01-31;75,25
2003-02-01;64,68
2003-02-02;50,06
2003-02-03;46,53
2003-02-04;53,73
2003-02-05;53,27
2003-02-06;49,57
2003-02-07;46,86
2003-02-08;50,50
2003-02-09;52,85
2003-02-10;57,28
2003-02-11;61,53
